feature,class
"[-6.0816504e+02  7.7218361e+01 -3.0115351e+01 -5.3678513e+00
 -1.4584465e+01 -1.1268021e+01 -2.3116158e+01 -1.8845257e+01
 -1.5055656e+01 -9.0340557e+00 -1.4994636e+01 -1.7292036e+01
 -8.8900700e+00 -1.2951952e+01 -9.6168766e+00 -6.6000767e+00
 -3.7317266e+00 -8.6382160e+00 -2.4717379e+00 -3.2268152e+00
 -7.3375697e+00 -1.1432822e+00 -4.9448746e-01  6.8704230e-01
 -1.1651410e-01  1.1695540e+00 -7.3675090e-01  1.2856560e+00
  2.2937948e-01 -3.4611189e-01  2.6586370e+00  3.1854846e+00
  6.3067393e+00  5.2655597e+00  7.0798073e+00  5.7752361e+00
  2.7008896e+00  2.6487887e+00  1.7469102e+00  2.3035610e+00]",up_to_learn
"[-7.3497107e+02  7.1500137e+01 -3.6384583e+01  2.4948605e+01
 -3.0937082e+01  8.5753574e+00 -2.8224178e+01 -5.0547600e+00
 -1.9629339e+01 -1.2301413e+01 -1.0769169e+01 -1.7565441e+01
 -1.0273689e+01 -2.0427065e+01 -4.5021124e+00 -1.5649342e+01
 -2.6044061e+00 -1.2148461e+01 -5.9909587e+00 -5.8315563e+00
 -7.6243801e+00 -1.7010939e+00 -6.0468402e+00  1.9811885e+00
 -4.4409347e+00  2.8277307e+00 -2.4397390e+00  1.6636275e+00
 -1.4274535e-01  1.9431421e+00  6.0482674e+00  2.2190580e+00
  6.4022913e+00  3.4402335e+00  7.2135139e+00  3.4951289e+00
  7.6079545e+00  5.6144891e+00  5.6243653e+00  4.6655798e+00]",up_to_learn
"[-7.0892993e+02  9.2677307e+01 -5.8858280e+01  1.3728845e+01
 -3.0340376e+01  3.4559014e+00 -3.9185841e+01 -9.1583357e+00
 -2.1680059e+01 -1.2191800e+01 -1.6961746e+01 -2.2075497e+01
 -2.0133629e-01 -1.2704881e+01 -3.3684838e+00 -1.9514814e+01
 -1.2760022e+00 -4.5261664e+00 -7.4855838e+00 -1.1318101e+01
 -7.0956993e+00  3.5954027e+00 -2.8293483e+00  9.7696251e-01
 -2.2183628e+00  9.4870520e+00  2.4193780e+00  2.9330037e+00
  9.2280346e-01  3.9252188e+00  4.7339110e+00 -2.8475807e+00
 -8.9756936e-01 -1.3725873e+00  6.1092825e+00  1.7621176e+00
  6.4305797e+00  4.5922279e+00  5.7626424e+00  3.6734114e+00]",up_to_learn
"[-7.4507861e+02  5.5203999e+01 -2.5733850e+01  2.0682737e+01
 -1.7252331e+01  6.5891271e+00 -3.0002834e+01 -5.8849473e+00
 -2.1240561e+01 -8.0489607e+00 -1.3710645e+01 -1.7065426e+01
 -5.3601894e+00 -1.9190510e+01 -3.3318477e+00 -1.5698939e+01
 -3.5475111e+00 -1.2651265e+01 -5.8233352e+00 -7.1365104e+00
 -9.8981543e+00 -1.5353035e+00 -8.4050951e+00  2.0440166e+00
 -4.4774370e+00  2.9113154e+00 -1.4690310e-01  4.2875819e+00
  3.7320652e+00  1.0131730e+00  5.0788598e+00  1.0137246e+00
  6.5306382e+00  2.9003212e+00  6.2173634e+00  2.8292532e+00
  5.2125716e+00  6.2774138e+00  5.4633536e+00  5.9896965e+00]",up_to_learn
"[-7.38221619e+02  6.25575867e+01 -2.09982147e+01  1.02548494e+01
 -2.48370438e+01 -6.11136593e-02 -2.48781357e+01 -8.80528164e+00
 -1.43564625e+01 -1.19646692e+01 -1.26204004e+01 -1.58897657e+01
 -9.77809620e+00 -1.64334164e+01 -4.49601173e+00 -1.07592268e+01
 -3.85380101e+00 -8.97076797e+00 -5.35412025e+00 -4.91296148e+00
 -6.94752026e+00 -2.64192677e+00 -4.08399057e+00  2.21852875e+00
 -2.88867378e+00  4.12067175e-01 -2.47783089e+00  1.55004114e-01
  2.34374571e+00  2.54428124e+00  3.90442324e+00  2.85945773e+00
  5.67690849e+00  4.07976675e+00  6.11641169e+00  3.47829676e+00
  4.97242117e+00  2.77630639e+00  3.10703230e+00  4.42873430e+00]",up_to_learn
"[-759.91284      56.705654    -22.980982     18.078943    -20.295052
    2.3199372   -24.09315      -4.9748764   -15.672531    -11.800544
  -11.227218    -17.09066      -9.365376    -18.656256     -4.7838845
  -12.693293     -5.0126405    -7.368202     -6.66915      -5.487037
   -4.756948     -0.93166673   -4.776388      2.6245725    -1.6314801
    1.9884173    -1.1444801     0.9693225     1.9473659     1.2104264
    4.6223273     3.6799061     5.682809      3.5929704     7.077575
    4.958477      5.3280816     4.0984774     4.4042068     3.8848975 ]",up_to_learn
"[-7.49989258e+02  7.09467087e+01 -2.79947510e+01  2.42844944e+01
 -3.21820641e+01  1.01618595e+01 -2.81830139e+01 -2.09363532e+00
 -1.81654224e+01 -1.33757057e+01 -1.33512096e+01 -1.88597298e+01
 -8.10184097e+00 -2.02613392e+01 -5.05767918e+00 -1.66455116e+01
 -3.30555463e+00 -1.04901638e+01 -4.54072428e+00 -4.96755552e+00
 -5.73460484e+00  6.37343347e-01 -4.96555376e+00  2.91493034e+00
 -5.90177059e+00  8.01653981e-01 -1.57343221e+00  1.59004045e+00
  9.46096301e-01  3.17970920e+00  4.29198217e+00  1.83576441e+00
  6.65834332e+00  2.26571202e+00  5.77429533e+00  2.65219522e+00
  7.46379948e+00  5.86448431e+00  7.28569651e+00  5.56024551e+00]",up_to_learn
"[-769.0802       54.34082     -31.460497     26.250126    -24.21351
    7.9728675   -25.555525     -1.7487427   -17.080276    -12.57139
   -9.075683    -13.793918     -7.898024    -17.348253     -2.7270095
  -14.136067     -4.43356     -11.149057     -5.8626456    -6.778505
   -5.5736556    -0.97789794   -5.7951994     1.516184     -5.3510675
    1.2729452    -2.6980472     1.9807653     2.410874      4.9003854
    7.7960176     5.641719      9.106057      6.085148      8.766659
    2.798173      4.4326434     2.305686      4.1807966     4.397089  ]",up_to_learn
"[-6.9549188e+02  6.7910027e+01 -3.6632393e+01  6.5658321e+00
 -2.6243423e+01 -7.0504570e+00 -3.0723833e+01 -1.5446520e+01
 -1.6409494e+01 -1.0991313e+01 -1.3217609e+01 -2.0836327e+01
 -7.3864484e+00 -1.0833295e+01 -7.2737889e+00 -1.5059181e+01
 -2.5474730e+00 -4.0722728e+00 -4.1488905e+00 -3.4220433e+00
 -4.5413952e+00  3.2530110e+00  1.4359162e+00  1.8640924e+00
 -8.5075825e-01  6.4374652e+00  2.4280565e+00  1.6656607e+00
  1.4474081e+00  6.3206869e-01  2.0988874e+00 -2.8283453e+00
 -9.4388247e-01  3.4339178e-01  3.9983053e+00  1.2303888e+00
  1.7299310e+00  1.6675185e+00  2.9748325e+00  3.2761250e+00]",up_to_learn
"[-7.1587878e+02  9.6041817e+01 -6.4684921e+01  2.5099154e+01
 -4.0723083e+01  1.0728643e+01 -4.3687786e+01 -6.1544609e+00
 -2.4794119e+01 -7.6569014e+00 -1.5387364e+01 -1.9632715e+01
  1.9082415e+00 -1.5983556e+01 -7.7389824e-01 -1.9265381e+01
  1.7550260e+00 -6.9322028e+00 -3.3851686e+00 -9.7349558e+00
 -7.4631643e+00  7.4127209e-01 -4.4771404e+00 -1.0912160e+00
 -9.4879827e+00  5.5563807e+00 -1.6348801e+00  5.1801476e+00
  2.2020416e+00  4.3172312e+00  2.7023511e+00 -2.4992075e+00
  4.1765485e-02 -2.2271618e-01  8.3131657e+00  1.9145876e+00
  6.7200384e+00  1.9938194e+00  5.9872770e+00  3.2764125e+00]",up_to_learn
"[-558.37994     88.33014    -51.685005    -8.416378   -24.51379
  -10.95471    -26.731821   -18.19324    -16.736446   -15.2044525
  -16.29906    -18.232828   -11.257476   -14.940704    -8.403329
   -9.319858    -4.9979105   -8.502867    -5.090122    -3.8661451
   -2.5094426   -0.8449409   -4.296042     1.3290662   -1.804938
    1.8525096   -0.6966226   -1.8078312    3.0980055    1.4075296
    3.5944214    6.2126317    6.2495546    6.9272695    7.0860405
    3.6602988    2.8072782    2.5803015    4.128427     3.5821395]",up_to_learn
"[-7.6450513e+02  5.6593376e+01 -2.8046154e+01  2.0322613e+01
 -2.3156521e+01  3.0782378e+00 -2.6276417e+01 -4.3483577e+00
 -1.6657274e+01 -1.1728068e+01 -8.7995329e+00 -1.4356737e+01
 -8.0183611e+00 -1.8631811e+01 -3.0830436e+00 -1.1813618e+01
 -3.6564405e+00 -6.9794164e+00 -5.1256890e+00 -5.5755682e+00
 -6.0507374e+00 -1.8399715e+00 -5.5952983e+00  1.0620626e+00
 -2.7324514e+00  3.4495008e+00 -1.3927467e+00  6.0097057e-01
  1.9560267e+00  2.9398150e+00  4.9751558e+00  2.8299561e+00
  5.9685512e+00  3.7102144e+00  7.3751941e+00  3.6645701e+00
  5.5901170e+00  4.2171745e+00  3.8379087e+00  4.0187092e+00]",up_to_learn
"[-7.5552167e+02  7.5107353e+01 -2.4996931e+01  2.9829821e+01
 -3.3060574e+01  1.0770155e+01 -2.6938091e+01 -4.0343103e+00
 -2.2171249e+01 -9.8979702e+00 -8.9628181e+00 -1.8068689e+01
 -7.9462047e+00 -1.9422514e+01 -4.5473990e+00 -1.9108919e+01
 -4.5913596e+00 -1.1079374e+01 -7.6978259e+00 -7.6151876e+00
 -5.8202529e+00 -2.4414525e+00 -6.8170695e+00  2.0464919e+00
 -6.1038980e+00  1.9159784e+00 -3.3008614e+00  1.7839276e+00
 -4.9355972e-01  1.3168558e+00  3.8991778e+00  4.8017210e-01
  6.0133257e+00  3.3931708e+00  9.4394388e+00  5.9476519e+00
  9.0820389e+00  6.4602919e+00  7.9045324e+00  5.9775271e+00]",up_to_learn
"[-7.6559705e+02  7.2973335e+01 -3.4545044e+01  1.9240561e+01
 -3.3796528e+01  1.3087572e+01 -2.4563623e+01 -2.4321654e+00
 -2.1437206e+01 -9.7022209e+00 -1.0150983e+01 -1.8694307e+01
 -6.9081659e+00 -1.9110546e+01 -4.3850999e+00 -1.6366074e+01
 -1.8812052e+00 -8.9227457e+00 -3.3427954e+00 -5.2264333e+00
 -6.3446107e+00  4.2342481e-01 -2.9932144e+00  4.6850858e+00
 -2.3667426e+00  4.7710538e+00 -1.6182983e+00  3.7467148e+00
  2.3146238e+00  3.2706771e+00  4.4943728e+00  7.9436076e-01
  5.3030238e+00  2.0407860e+00  6.8713040e+00  2.7540247e+00
  6.3294191e+00  2.7300434e+00  3.5923653e+00  2.2760386e+00]",up_to_learn
"[-7.5040521e+02  7.3609612e+01 -4.3034714e+01  2.6958426e+01
 -3.1382454e+01  1.2549829e+01 -2.8756145e+01 -3.0240948e+00
 -2.0980629e+01 -1.1029204e+01 -4.7509646e+00 -1.5909900e+01
 -6.7517266e+00 -1.8041780e+01 -3.9794030e+00 -1.6106291e+01
 -4.9790363e+00 -1.3369043e+01 -7.5713558e+00 -6.7824559e+00
 -6.4261670e+00 -3.9255335e+00 -7.5041194e+00 -8.6911875e-01
 -8.4394970e+00  2.8932328e+00 -2.8001082e+00  5.9191685e+00
  7.9304490e+00  7.4465308e+00  8.1786442e+00  6.6705000e-01
  2.0836508e+00  2.3193161e-01  6.3280077e+00  4.1642308e+00
  6.7703481e+00  1.9763949e+00  3.6720724e+00  4.5567722e+00]",up_to_learn
"[-7.1039459e+02  5.6422638e+01 -3.0841698e+01  8.0030375e+00
 -1.9220360e+01  4.5791838e-01 -2.0398264e+01 -1.1595626e+01
 -1.8717417e+01 -1.2147950e+01 -9.3672476e+00 -1.3550661e+01
 -9.4768763e+00 -1.7681269e+01 -3.7458508e+00 -1.1475856e+01
 -6.8800330e+00 -7.2828960e+00 -4.3670793e+00 -1.7649504e+00
 -4.4414101e+00 -3.8850194e-01 -5.6735697e+00  8.2309568e-01
 -1.5080209e+00 -1.6129112e+00 -8.6870497e-01 -8.0252051e-01
 -1.0208703e+00  1.2919670e+00  2.4271419e+00  3.3880460e-01
  3.9291723e+00  6.8614489e-01  4.1292415e+00  4.5616994e+00
  5.1880546e+00  6.0964999e+00  4.1001925e+00  3.9603567e+00]",up_to_learn
"[-6.9281848e+02  5.7996368e+01 -3.1123121e+01  1.8927645e+01
 -2.2747042e+01 -1.8929181e+00 -1.9441612e+01 -1.1167849e+01
 -1.4626233e+01 -1.0820040e+01 -1.0231586e+01 -1.4256384e+01
 -1.5631452e+01 -2.0308271e+01 -8.0498123e+00 -1.6758131e+01
 -8.7310953e+00 -1.0216204e+01 -6.1765614e+00 -6.4758878e+00
 -5.7156682e+00 -9.3801117e-01 -3.2625394e+00  3.1989608e+00
 -4.9749846e+00 -1.8347985e+00 -1.1745211e+00 -2.4679644e+00
 -2.0695543e+00  4.7102991e-01  1.7705915e+00  1.6258218e+00
  6.3733134e+00  5.1393547e+00  8.3951464e+00  8.5258818e+00
  8.7885580e+00  7.2066050e+00  6.1610432e+00  4.1237459e+00]",up_to_learn
"[-7.1303326e+02  8.4864548e+01 -4.1595673e+01  8.8000927e+00
 -3.7823662e+01  4.0828266e+00 -2.7359648e+01 -5.4828138e+00
 -1.8405552e+01 -1.2629568e+01 -1.6466112e+01 -2.2580414e+01
 -7.8617616e+00 -1.5371551e+01 -1.6271137e+00 -1.5321626e+01
 -3.2900996e+00 -7.6966782e+00 -4.3858619e+00 -4.9599967e+00
 -5.9715705e+00 -1.2203697e+00 -4.7602453e+00  1.6377537e+00
 -5.3898835e+00  3.7662199e+00 -6.6517514e-01  8.0700868e-01
  3.3039579e-01  2.4743390e-01  1.7844789e+00  5.4084706e-01
  4.7073965e+00  2.3193796e+00  8.7045288e+00  6.2358603e+00
  8.3497562e+00  5.4383020e+00  6.0314169e+00  5.3622046e+00]",up_to_learn
"[-7.01868652e+02  7.50686035e+01 -4.52478065e+01  1.29476337e+01
 -2.71946087e+01 -2.94124961e+00 -3.25368576e+01 -1.26046305e+01
 -1.67745209e+01 -9.20857906e+00 -1.27876329e+01 -1.90436783e+01
 -5.09033203e+00 -1.12066917e+01 -4.67642593e+00 -1.79591713e+01
 -2.73333597e+00 -2.35202384e+00 -5.47577572e+00 -1.04512415e+01
 -8.10485363e+00 -2.03386560e-01 -6.02158165e+00 -5.49790096e+00
 -8.78296757e+00  2.62446642e+00  1.32048774e+00  3.29779863e+00
  1.96710289e+00  4.80643082e+00  7.02039480e+00 -7.60927439e-01
 -1.45192027e+00 -4.45663959e-01  8.26523113e+00  5.13894701e+00
  6.16438675e+00  5.18178797e+00  5.73556328e+00  4.46632576e+00]",up_to_learn
"[-7.8275989e+02  6.4872406e+01 -3.9444283e+01  3.2089130e+01
 -2.8818672e+01  1.2098048e+01 -3.0502413e+01  1.2899657e-01
 -1.8989706e+01 -1.0075904e+01 -9.2442617e+00 -1.4331697e+01
 -3.6470397e+00 -1.6129551e+01 -6.6043770e-01 -1.5968232e+01
  5.4367455e-03 -9.0135965e+00 -3.9917271e+00 -5.0913434e+00
 -5.2849116e+00 -6.3326710e-01 -4.9135618e+00  3.4263415e+00
 -6.0456433e+00  2.0439422e-01 -4.8944507e+00  2.2013109e+00
  1.5467012e+00  4.0472980e+00  5.9494953e+00  4.3577847e+00
  6.5989885e+00  3.1949403e+00  9.4939728e+00  2.5595758e+00
  5.5207081e+00  2.4002943e+00  4.3693891e+00  3.1523516e+00]",up_to_learn
"[-7.6998993e+02  6.8768478e+01 -3.4548218e+01  2.4914862e+01
 -3.1869934e+01  1.3602444e+01 -2.5951393e+01 -1.5461336e+00
 -2.0569056e+01 -1.0497857e+01 -1.2038820e+01 -1.9237282e+01
 -4.6682854e+00 -1.9396963e+01 -5.2924261e+00 -1.4231583e+01
 -8.9935350e-01 -1.0799001e+01 -2.5945415e+00 -5.0850267e+00
 -8.0280933e+00 -1.8375984e-01 -4.6395307e+00  3.6855478e+00
 -3.0525656e+00  3.9387949e+00 -2.7583253e+00  2.6734304e+00
  2.4183667e+00  3.7474072e+00  5.0343900e+00  9.4825357e-01
  5.8785315e+00  2.3387473e+00  7.7620897e+00  3.4666381e+00
  5.9979277e+00  3.4488752e+00  3.8332534e+00  2.2523558e+00]",up_to_learn
"[-7.5649707e+02  6.4026108e+01 -2.7812336e+01  1.8187241e+01
 -2.1107252e+01  7.4290566e+00 -2.2631964e+01 -6.2749939e+00
 -1.9353252e+01 -1.0648769e+01 -1.0670842e+01 -1.9550852e+01
 -8.7295275e+00 -1.8477665e+01 -5.9851527e+00 -1.2146084e+01
 -4.4722109e+00 -9.3839045e+00 -3.4266400e+00 -3.5676079e+00
 -7.6567678e+00 -3.0718613e+00 -5.0614100e+00  1.3260887e+00
 -3.4140851e+00  1.3910767e+00 -2.1059506e+00  1.8571579e+00
  1.0532135e+00  1.3675334e+00  3.5101936e+00  5.9546363e-01
  4.2224531e+00  1.4759076e+00  5.6173358e+00  3.2747192e+00
  5.5241284e+00  4.2923918e+00  4.2495413e+00  4.8763309e+00]",up_to_learn
"[-6.8406171e+02  5.3509777e+01 -1.9252430e+01  1.5094714e+01
 -9.8907757e+00 -1.2804648e+01 -1.4361814e+01 -1.0660900e+01
 -1.2986116e+01 -9.3700848e+00 -1.0195477e+01 -1.2916035e+01
 -8.6308146e+00 -1.4307711e+01 -1.0393423e+01 -1.2091132e+01
 -8.9737921e+00 -8.2955294e+00 -8.6746988e+00 -5.4878983e+00
 -6.4742064e+00 -5.1884623e+00 -3.0572526e+00  1.1902214e+00
  6.7477733e-01  2.8383529e+00  2.9401350e+00  3.4143937e+00
  3.6327467e+00  1.0109925e+00  2.6454616e+00  2.1608524e+00
  2.3865378e+00  2.9576802e+00  5.0601196e+00  6.3918948e+00
  5.8621736e+00  4.3856492e+00  3.1669188e+00  2.7765682e+00]",up_to_learn
"[-7.7908673e+02  6.6216843e+01 -2.6741268e+01  2.5723146e+01
 -3.0683683e+01  1.1642448e+01 -2.6204184e+01 -8.3590221e-01
 -1.7820044e+01 -9.5477896e+00 -9.0523129e+00 -1.7035261e+01
 -6.0371943e+00 -1.9070906e+01 -4.2439580e+00 -1.6431204e+01
 -3.9472759e+00 -9.5737476e+00 -4.7065778e+00 -5.6964893e+00
 -6.1184292e+00 -6.4187419e-01 -5.0428448e+00  3.3501699e+00
 -3.7172270e+00  2.7105711e+00 -1.9662317e+00  2.6477091e+00
  1.0430503e+00  1.4517711e+00  2.8806021e+00  9.3503344e-01
  5.6412873e+00  1.3718783e+00  6.4749680e+00  2.4424555e+00
  5.4520779e+00  3.6410723e+00  5.2193995e+00  5.6754212e+00]",up_to_learn
"[-6.9450275e+02  9.1923004e+01 -5.7541382e+01  1.9096001e+01
 -3.4720654e+01  6.1036963e+00 -3.9415951e+01 -1.1361981e+01
 -2.2101538e+01 -9.6891489e+00 -1.3376423e+01 -2.0188108e+01
 -2.7036784e+00 -1.3185976e+01 -3.0457020e+00 -2.2670406e+01
 -4.1333427e+00 -6.7634215e+00 -7.0816779e+00 -1.1279940e+01
 -8.4774208e+00 -7.4144137e-01 -6.4522634e+00 -2.9665196e+00
 -5.1004639e+00  6.8748717e+00  8.7899083e-01  6.2322683e+00
  4.0214235e-01  2.1199605e+00  3.7423403e+00 -1.5140330e+00
  1.5935214e+00  1.3688582e+00  1.0110667e+01  5.2158375e+00
  7.9521217e+00  4.5253701e+00  5.5501122e+00  3.4028952e+00]",up_to_learn
"[-7.3191412e+02  5.3685314e+01 -3.8816311e+01  2.0175562e+01
 -2.5875515e+01  6.1699991e+00 -2.6642836e+01 -8.8342733e+00
 -2.1148142e+01 -1.1221054e+01 -1.1882831e+01 -1.4836276e+01
 -4.1317263e+00 -1.7582405e+01 -3.0992082e-01 -1.2678154e+01
 -4.6425667e+00 -7.5984511e+00 -5.1684432e+00 -5.9243860e+00
 -5.9440360e+00 -7.1196906e-02 -5.5478125e+00  1.4014165e+00
 -3.0760036e+00  2.5446236e+00 -1.8483112e+00  7.9425162e-01
  4.2527178e-01  1.1489902e+00  2.7631896e+00 -2.4443780e-01
  3.7073765e+00  4.3472436e-01  5.0937476e+00  3.1246583e+00
  6.5453629e+00  5.0304742e+00  4.5466814e+00  5.4296803e+00]",up_to_learn
"[-6.9716406e+02  8.9286659e+01 -3.6437023e+01  7.7711506e+00
 -3.4799702e+01 -4.7092643e+00 -3.4498100e+01 -8.7508507e+00
 -1.9680853e+01 -1.7427988e+01 -1.6872389e+01 -1.9962313e+01
 -7.5270977e+00 -1.7679518e+01 -4.7786732e+00 -1.2639129e+01
 -1.7301841e+00 -7.8345566e+00 -3.8181787e+00 -2.0109599e+00
 -5.5788894e+00 -1.5863154e+00 -6.1731248e+00  6.6541582e-01
 -2.4765697e+00  3.1614394e+00  1.6030842e-01  5.3132777e+00
  6.1574149e+00  5.1552954e+00  6.1688590e+00  2.6494553e+00
  4.0956063e+00 -3.5675529e-01  3.4350770e+00  2.1856935e+00
  4.4543219e+00  2.4958763e+00  3.4160607e+00  4.8428431e+00]",up_to_learn
"[-7.4122626e+02  5.6169971e+01 -2.4001602e+01  1.4725223e+01
 -2.7263006e+01  5.0552053e+00 -2.7954878e+01 -6.3768592e+00
 -1.6407276e+01 -1.3161432e+01 -8.4561939e+00 -1.5361319e+01
 -8.7624741e+00 -1.5401040e+01 -1.9104577e+00 -1.4207361e+01
 -5.3315744e+00 -8.8548355e+00 -4.9985452e+00 -4.4009304e+00
 -8.4972172e+00 -1.0870070e+00 -5.8892479e+00 -1.2445832e+00
 -3.8792608e+00  7.3459345e-01 -1.5895182e+00  2.3185890e+00
  3.6042616e+00  3.6215072e+00  7.0354238e+00  5.1785693e+00
  6.9669929e+00  3.3304398e+00  4.6124020e+00  1.8695712e+00
  3.9344418e+00  3.4287724e+00  2.9792335e+00  3.4503803e+00]",up_to_learn
"[-695.27734     85.83284    -40.501595    10.81704    -27.123274
   -1.2618946  -36.115753   -15.156563   -20.31038     -9.743541
  -13.09433    -20.72843     -6.0716615  -14.891351    -6.7843966
  -19.900295    -5.348136    -5.5057263   -7.5370226   -9.730762
   -7.178334     0.8292035   -4.45562     -3.0492325   -6.078103
    5.077095     1.5373304    2.9131675    4.0195546    6.956265
    8.391143     1.7916354    2.2173693    1.6412048    7.1156616
    2.7392488    3.928031     3.4635868    5.9058056    4.663345 ]",up_to_learn
"[-7.6784723e+02  5.9328697e+01 -2.4465450e+01  2.6558931e+01
 -2.5897053e+01  8.3576326e+00 -2.2381905e+01 -3.1526506e+00
 -1.9240398e+01 -1.2044058e+01 -8.9330568e+00 -1.4246514e+01
 -4.6112590e+00 -1.7273088e+01 -4.2445488e+00 -1.4242953e+01
 -4.6248913e+00 -9.8015671e+00 -6.9300375e+00 -7.5366478e+00
 -7.1498070e+00 -2.1403635e+00 -7.6031036e+00  2.0784581e-01
 -4.4616761e+00  4.0503240e-01 -3.9868703e+00 -1.9003721e-01
 -1.4509196e+00 -1.5786467e+00  1.3168626e+00 -9.4787890e-01
  3.2193942e+00  2.2564790e+00  6.4944887e+00  2.9914718e+00
  6.2434855e+00  4.9062428e+00  7.0829129e+00  8.1207638e+00]",up_to_learn
"[-7.6259912e+02  7.1568130e+01 -2.8746063e+01  2.4983137e+01
 -3.2349945e+01  1.2302213e+01 -2.2557953e+01 -1.9882984e+00
 -2.0977779e+01 -1.2811738e+01 -1.1413424e+01 -1.8520535e+01
 -7.7763071e+00 -1.9228441e+01 -3.6138771e+00 -1.5635227e+01
 -3.1434548e+00 -9.9877558e+00 -6.3951497e+00 -6.3809671e+00
 -5.7965331e+00 -1.5038916e+00 -5.7077203e+00  4.5441885e+00
 -2.7514925e+00  2.5990086e+00 -3.1651266e+00  7.1674454e-01
 -3.7325248e-01  3.8222149e-01  2.3579006e+00  1.3376753e-01
  6.0001998e+00  4.4420424e+00  9.6464357e+00  5.3483500e+00
  8.6984520e+00  5.8207455e+00  6.4655151e+00  6.1310396e+00]",up_to_learn
"[-734.50586     75.93651    -29.469238    24.743313   -23.420155
    1.6303676  -28.518883    -3.475243   -20.98918    -12.366713
  -13.787688   -23.297829    -7.834742   -20.438225    -8.486858
  -14.0498705   -4.5032797  -12.157637    -6.794022    -6.2817945
   -9.039486    -2.0909462   -4.342141     1.4783362   -3.1872394
    3.923475    -0.7550266    1.5326533    1.2679964    2.4713717
    4.3742886    1.6370157    5.174155     3.1816978    7.1952744
    4.683365     7.872384     5.1664405    6.235309     5.0693665]",up_to_learn
"[-6.94811218e+02  8.78860550e+01 -4.34894943e+01  1.27628222e+01
 -3.25627861e+01  1.16219449e+00 -2.63468781e+01 -1.11394911e+01
 -2.51360035e+01 -1.27049608e+01 -1.07955065e+01 -1.95752621e+01
 -1.10483599e+01 -2.35841236e+01 -6.76323843e+00 -1.46457338e+01
 -7.70066261e+00 -1.21183500e+01 -5.40218401e+00 -4.68944740e+00
 -5.90784788e+00  2.62569880e+00 -2.11239815e+00  3.38646483e+00
 -1.10854518e+00  3.84908748e+00  2.50943657e-02  2.18714523e+00
  4.41860437e-01  4.70643520e-01  2.92646503e+00 -2.88276315e-01
  3.43888354e+00  1.55833149e+00  5.71579266e+00  2.73691130e+00
  5.53567505e+00  4.81364536e+00  3.40617204e+00  3.00922966e+00]",up_to_learn
"[-719.38745     52.02216    -35.077396    19.242746   -28.31773
   -1.8181411  -21.382395    -3.8746467  -14.025158   -10.733898
  -10.708545   -13.388159   -10.145305   -15.377058    -5.595098
  -17.321356    -3.1845188   -9.779614    -5.9798694   -4.7502694
   -6.531825    -3.0321164   -7.7107644   -1.3221307   -4.135377
    2.239944    -1.640807     2.0156803    1.8507361    1.2041016
    3.9801545    2.4326272    5.972691     4.209489     5.7463293
    3.111851     5.45862      4.237556     5.7065587    4.828764 ]",up_to_learn
"[-7.07207520e+02  6.08216400e+01 -2.14359283e+01  9.03744125e+00
 -1.38740730e+01 -4.81112576e+00 -2.02124634e+01 -1.70681477e+01
 -1.73177204e+01 -1.14071331e+01 -1.43344612e+01 -1.22531118e+01
 -7.96028471e+00 -1.51082811e+01 -1.61509681e+00 -1.01921625e+01
 -8.00934029e+00 -5.55742264e+00 -8.35740185e+00 -8.18788433e+00
 -6.43606853e+00 -8.95017684e-01 -2.20094872e+00 -7.66419590e-01
 -2.05746818e+00  1.04416740e+00 -1.19585705e+00  1.01537228e+00
  2.05482030e+00  7.96872318e-01  2.12397885e+00  5.73844492e-01
  4.69674015e+00  4.19874334e+00  4.90081882e+00  3.89643264e+00
  4.85582209e+00  5.57675600e+00  4.50361681e+00  4.97969103e+00]",up_to_learn
"[-6.8425751e+02  8.8692940e+01 -5.1560173e+01  2.1002075e+01
 -3.5683655e+01 -1.2141805e+00 -3.8567020e+01 -1.4184620e+01
 -1.9929609e+01 -1.0550066e+01 -1.2488550e+01 -1.9724943e+01
 -3.1353850e+00 -1.5693243e+01 -6.0461535e+00 -1.9608959e+01
 -4.6056247e+00 -7.6078863e+00 -8.5516672e+00 -9.4329185e+00
 -9.1480465e+00  2.3405734e-01 -2.8848898e+00  9.3098682e-01
 -1.3691195e+00  8.0773411e+00  1.3044510e+00  2.8083878e+00
  1.7377427e+00  2.1440587e+00  1.9053888e+00 -2.9454496e+00
  2.2882921e-01  9.0714827e-02  7.5166035e+00  4.3010445e+00
  7.2871990e+00  3.7533443e+00  4.3148260e+00  3.9773569e+00]",up_to_learn
